DISTRICTCODE,CHILDREN,FEMALE,ELDERLY,FHEAD,FAMILYSIZE,NOELECTRIC,LOWEDU,GROWTH,POVERTY,ILLITERATE,NOTRAINING,DPRONE,RENTED,NOSEWER,TAPWATER,POPULATION,PROVINCE,Sustainability_Index
6504,0.1000475521,0.46788664830000004,0.026080504160000004,0.1024398876,4.233171854,0.05014710111,0.3191422487,0.043889172700000006,0.0622,0.10599629549999999,0.9682350078999999,0.9456278895,0.15285243440000001,0.1366381313,0.289932975,193390,Kalimantan Utara,0.765526393148
1871,0.09473079482999999,0.49643686670000003,0.03080896523,0.1474387455,4.16040957,0.0,0.1963173232,0.02072050365,0.09939999999999999,0.03243603397,0.9558259696,0.8953324777,0.19494084350000002,0.04103931151,0.1483396686,1015910,Lampung,0.7655349301445
1405,0.12055606989999999,0.486470293,0.01957968143,0.07280094779,3.968990917,0.0079325561,0.20958402610000001,0.02714234194,0.057999999999999996,0.0500908798,0.9924537697,0.9986950774000001,0.15416115789999998,0.02119640803,0.11793238439999999,465414,Riau,0.7656487297749999
3520,0.06438318673,0.5131258195,0.1145012539,0.19205614140000002,3.448242563,0.0,0.36603627240000003,0.00125531396,0.1048,0.07103473845,0.9800772548000001,0.9731748,0.01714640008,0.051609292529999996,0.3258693911,628609,Jawa Timur,0.7681732265924999
5106,0.07557040352,0.49437492489999996,0.0864246409,0.0647006969,3.738951815,0.00176305241,0.4109149366,0.0066478851100000005,0.052300000000000006,0.1309038588,0.9868602698,0.9186667332,0.02471599887,0.1480964024,0.3292250886,225094,Bali,0.768529587928
7102,0.07331984109,0.4865422382,0.08147215350999999,0.1513023151,3.576407133,0.00573683477,0.2921023081,0.00845591603,0.079,0.01596396944,0.9700612286000001,0.9348467139000001,0.05021606957,0.06759814277000001,0.2030410586,335321,Sulawesi Utara,0.7695509031349999
3324,0.07824911609,0.4930799923,0.06466561061000001,0.1787521461,3.604056374,0.00055845896,0.3951577915,0.00779223709,0.111,0.07998605165,0.9779220044,0.9259023073999999,0.01643303209,0.157745788,0.3714053921,957024,Jawa Tengah,0.7695978101555
3672,0.1020069851,0.48955182290000004,0.024070125230000003,0.09323164004000001,4.062656497,0.0,0.2356859856,0.01352387126,0.0352,0.046074672469999994,0.9503717561,0.9852736605,0.17603492110000002,0.06252218545,0.11417470140000001,425103,Banten,0.7700108415695
6306,0.08919622912,0.5001725015,0.05032732165,0.187375826,3.412588853,0.01586483981,0.44577810300000004,0.01153211536,0.057999999999999996,0.0397397715,0.9957320932,1.0,0.04637301506,0.267067948,0.31725264540000003,232587,Kalimantan Selatan,0.770049879943
6202,0.09793989888,0.4713323821,0.023912411329999998,0.08126807545,3.784596091,0.02836619262,0.39550175359999995,0.02428361465,0.062400000000000004,0.0378463207,0.9895748910000001,0.9807280514,0.08187378964,0.1262615491,0.2987280002,446094,Kalimantan Tengah,0.770350150371
3277,0.08845799601,0.4962224106,0.03858347071,0.1392067675,3.605910737,0.0,0.1599669525,0.0119522859,0.0576,0.02539039262,0.9827804050000001,0.9874132100999999,0.2127540522,0.049673296990000004,0.07795145783,601099,Jawa Barat,0.770506689798
1771,0.08498561117999999,0.4977959001,0.020633545500000003,0.156286829,3.717529565,0.0,0.1219751634,0.02354199421,0.1918,0.02978686546,0.9614946966,0.6318324054,0.2918376885,0.014894135820000001,0.2567460479,368065,Bengkulu,0.771044905251
8272,0.10376222800000001,0.4947041507,0.03572042771,0.1384078517,4.311930207,0.0,0.2483096348,0.01092408997,0.0545,0.03657132537,0.9887022901,0.9645365322,0.03777535442,0.1127153762,0.1523664122,99337,Maluku Utara,0.7713911384145
3525,0.08036441733000001,0.5041213122,0.04797766172,0.1792897799,3.786898521,0.0,0.2589156593,0.01172398576,0.128,0.05114858156,0.9964684048,0.9509832316000001,0.11099257039999999,0.03640055087,0.2822616395,1285018,Jawa Timur,0.771542691771
1471,0.09362631363,0.4867981807,0.01983961579,0.1461840761,3.942240367,0.0,0.1528589873,0.02514569426,0.0305,0.02687542986,0.9851129344999999,0.9895117988,0.4010310065,0.00556583573,0.0385536825,1091088,Riau,0.7716005739259999
6271,0.0837974332,0.4899615565,0.01995629422,0.1477494584,3.659276296,0.0,0.2152456968,0.03071124276,0.0362,0.02543106371,0.9920970287,0.9302104785,0.2901232917,0.01761118986,0.09455483940000001,275667,Kalimantan Tengah,0.7719494538035
6302,0.110168053,0.4826308897,0.029785144410000002,0.08503881035,3.782386865,0.03526754492,0.4074754835,0.01714645856,0.0438,0.05914454679,0.9891078779,1.0,0.083857875,0.1477201069,0.3116293468,331326,Kalimantan Selatan,0.7721393558325
3574,0.07724187148,0.5076115508,0.056980228449999996,0.1320981831,3.783642663,0.0,0.3059095069,0.00883414062,0.0784,0.0868943347,0.9956731786,0.9970232769999999,0.06376368398,0.1129690779,0.2880752151,233123,Jawa Timur,0.77517446678
7106,0.08666583384999998,0.4907832605,0.05742410993,0.12759551090000001,3.912818207,0.00445782661,0.2453640555,0.00640291613,0.0746,0.02140813323,0.9836350839000001,0.9498885543,0.04547765221,0.10679232000000001,0.19248817110000002,200985,Sulawesi Utara,0.7752102405884999
3171,0.08752393289,0.4989018101,0.03784929414,0.1804278365,3.609170756,0.0,0.1406211188,0.010431308260000001,0.031400000000000004,0.01853037476,0.9705803521,0.9217279150000001,0.38515031460000004,0.0220026023,0.04644993819,2226830,DKI Jakarta,0.775997263604
1310,0.1112223051,0.49575137830000005,0.04026031527,0.1186374979,3.994403663,0.023063691639999998,0.3295264724,0.017705607590000002,0.0721,0.061771951490000004,0.9925866705,0.9283378152,0.06279526128,0.289895099,0.30583618,165603,Sumatera Barat,0.7762297340884999
9171,0.1042809266,0.47650443690000005,0.0164028413,0.1087348204,4.273990126,0.00428813376,0.13514679640000002,0.03055562472,0.1778,0.029843089639999997,0.9550106302,0.7298295557,0.2669273179,0.04639472451,0.2767287665,239815,Papua Barat,0.776399643642
6401,0.09882315837,0.46916704260000003,0.02929818578,0.07725908114,3.879729095,0.014982285900000001,0.33953015639999995,0.021330346910000002,0.0928,0.05592678202,0.9907659035999999,0.9748018724,0.09871519428999999,0.0330663176,0.3347751234,274206,Kalimantan Timur,0.7768000267370001
6310,0.1141862423,0.4806375259,0.02980850171,0.08509099004,3.794791029,0.0,0.3655267198,0.02831979749,0.0499,0.06553050872,1.0,0.9860537592999999,0.148110635,0.06490066224999999,0.29026657019999996,343193,Kalimantan Selatan,0.778424729762
6303,0.09571951637,0.49188069079999996,0.03502708778,0.16028697390000002,3.65420033,0.00979253432,0.4084753232,0.016529922779999998,0.0296,0.046949341469999996,0.9967400999999999,0.8015567948000001,0.07527288827999999,0.102141395,0.2883150552,571573,Kalimantan Selatan,0.7785108044755
7271,0.07830030844000001,0.4971389001,0.02777843854,0.1912167377,3.99994714,0.00163866834,0.1829937292,0.01753840378,0.0674,0.03551498885,0.9704828257,0.9138589054,0.2614786074,0.04292253856,0.16312679060000002,379782,Sulawesi Tengah,0.7793013167445
3276,0.09352053304,0.49607669649999997,0.03006598629,0.1135000554,3.812409512,0.0,0.18551543339999998,0.0352056962,0.023399999999999997,0.02423194213,0.9850359392999999,0.9925068852,0.25634842809999997,0.00186219422,0.0894603559,2254513,Jawa Barat,0.7794099648505
1210,0.1186640527,0.5004759064000001,0.04460379020000001,0.20292142049999998,3.932019718,0.0200812747,0.1934852539,0.0049914608999999995,0.08869999999999999,0.04094601783,0.9989666103,0.9701713472,0.1317292519,0.1298998729,0.2309067296,281876,Sumatera Utara,0.7803904002205
7173,0.07250067785,0.49616531739999997,0.0710771972,0.1574641349,3.929677689,0.0,0.2274608177,0.02155673826,0.0647,0.025516542950000002,0.9503786293,0.7644507021,0.08059667414999999,0.01990182275,0.191445641,103711,Sulawesi Utara,0.7809325241025
6305,0.08718505459999999,0.4954854244,0.03958315418,0.192359534,3.43551395,0.01279565723,0.42525478499999997,0.01025563125,0.0377,0.04321663664,0.9983197622,0.9232999132,0.04030724349,0.1212171569,0.327572518,186672,Kalimantan Selatan,0.7813746589080001
1211,0.1090058724,0.5036011536,0.048814807069999994,0.1553898621,3.594178251,0.007286137539999999,0.22681958689999998,0.016462397,0.09970000000000001,0.03737058653,0.9751966989,0.5949659413,0.2526964975,0.1634994943,0.266158845,403207,Sumatera Utara,0.7822360154775
3275,0.08829580784999999,0.4960459048,0.023862533340000002,0.126557378,3.93339406,0.0,0.1855440057,0.026041094390000002,0.0479,0.020191640309999998,0.9711255205,0.9427937007,0.282655101,0.00734113361,0.1409849274,2859630,Jawa Barat,0.7829666385785
3579,0.07691552255999999,0.4977265139,0.07089053876000001,0.1668402455,3.787465129,0.0,0.3075599461,0.007283588210000001,0.0431,0.040348320109999995,0.9725125535,0.9742235447,0.06431095406,0.0266319509,0.2415845267,203997,Jawa Timur,0.7832006654085
3471,0.06458248318,0.5119337971,0.06288850085,0.2959917923,2.921873917,0.0,0.1458523149,0.012254509709999998,0.0764,0.029456896399999998,0.891469214,0.9498384793,0.3628252943,0.03574250974,0.1680854604,422732,DI Yogyakarta,0.784400710385
3216,0.08982502364,0.4906051829,0.02709937456,0.1164896772,3.652676753,0.0,0.2670758794,0.0372588613,0.0473,0.058088502990000006,0.9822364407999999,0.9630086495000001,0.17210627169999998,0.06815000058,0.2387562243,3500023,Jawa Barat,0.7847865875014999
1276,0.07774462477,0.5009810164,0.03493528994,0.1796960155,4.089378709,0.00227080053,0.1598261849,0.012019142739999999,0.0675,0.0233535506,0.990084171,0.9820303984000001,0.187704372,0.016834201280000002,0.16489039600000002,270926,Sumatera Utara,0.7847969587689999
1212,0.10556787200000001,0.4967829397,0.032113562990000004,0.1285990348,4.085850513,0.005307878310000001,0.1823545718,0.020417987449999998,0.0462,0.03087008926,1.0,0.991124404,0.1560784238,0.029060293850000002,0.16157469,2114627,Sumatera Utara,0.7854096631790001
8205,0.11258856169999999,0.48733600930000004,0.027590851540000003,0.1011535278,4.800460377,0.00863852679,0.32172567350000003,0.025594914740000002,0.042199999999999994,0.05806032494,0.9467204635,0.9076143181999999,0.03628698531,0.3153838196,0.2872439479,187104,Maluku Utara,0.786093184456
3671,0.09690683382,0.4897304815,0.02056957862,0.1105096697,3.678194293,0.0,0.1872567386,0.02184284525,0.0495,0.03718108074,0.9808973229,0.9662034877000001,0.2999809889,0.033182972990000004,0.19129119790000002,2139891,Banten,0.789742566679
3674,0.09068193431999999,0.4961881922,0.02772858899,0.1311530032,3.829501565,0.0,0.1285378315,0.03339091254,0.0176,0.02684230458,0.9727576059999999,0.9866650711,0.10549916229999999,0.00538043147,0.1059356038,1644899,Banten,0.792600100348
5101,0.07376672957000001,0.5046737143,0.06605856168,0.11388547360000001,3.590577341,0.0,0.3592995552,0.007752195819999999,0.0538,0.07714816097,0.9899809035,0.9632197137999999,0.03701572187,0.06768775996,0.3721976613,274937,Bali,0.7928323748344999
1274,0.09809820431,0.5056329853,0.03908449166,0.17080546810000002,3.939245673,0.00494197482,0.1805983011,0.011860899869999999,0.11900000000000001,0.02644290657,0.9969266326,0.9841660109999999,0.2027684894,0.02166109363,0.306402439,160686,Sumatera Utara,0.7935359116854999
6204,0.0954115999,0.4899186338,0.03380573438,0.12392034880000001,3.727275252,0.034576610099999995,0.3144316273,0.00781816299,0.0444,0.03765145837,0.9929458161,0.7897075569,0.04910156358,0.04368594995,0.3336017997,134543,Kalimantan Tengah,0.7936725750695
2103,0.09761202675,0.4857959033,0.0329761466,0.1201231539,3.654399384,0.04295954202,0.3299571603,0.01358753316,0.0464,0.04427489825,0.9981719344,0.9954779429,0.09462644922,0.09400105835,0.36518016070000003,76192,Kepulauan Riau,0.7943893149535001
6308,0.09395118315999999,0.5078112138,0.043860637200000004,0.19190271630000003,3.727625077,0.0038435451100000003,0.42732804209999997,0.01455850289,0.0665,0.058244395989999996,0.9889376958,0.9002939182,0.061852007359999996,0.06056005943,0.44236297280000003,231594,Kalimantan Selatan,0.7949180198245
6309,0.1006425983,0.4920426666,0.03395372642,0.1537606738,3.599660779,0.0,0.3044542872,0.01561000576,0.060899999999999996,0.050426582240000004,0.9993420283000001,0.9281348696,0.06395484852,0.05746286115,0.33460053809999996,247106,Kalimantan Selatan,0.795417977204
1209,0.1011447579,0.5017447593,0.051404548730000006,0.17286271450000001,3.8865822,0.00311652073,0.24029071800000001,0.00577496872,0.1065,0.03452988527,0.9853052424000001,0.9810653246,0.05391399671,0.05612455211,0.3468080577,859228,Sumatera Utara,0.7955652169034999
3515,0.07426856092999999,0.4976419724,0.03645553443,0.1254797164,3.695596038,0.0,0.2209424985,0.01540961488,0.0623,0.02363718706,0.9891374703,0.9624517310999999,0.1620562358,0.04496380572,0.2557145503,2183682,Jawa Timur,0.7957659572260001
6502,0.1034896733,0.4672115962,0.03503753492,0.1038796916,4.263269304,0.01146846961,0.259024733,0.02375701641,0.0993,0.07277476524,0.9606343991,0.8086376848000001,0.08072159737,0.07342348035,0.3979211424,135770,Kalimantan Utara,0.797730609822
2172,0.08566846889,0.4943947057,0.03608317346,0.11570218199999999,3.713047076,0.00354373909,0.2017008371,0.01171192439,0.0929,0.04260076618,0.9951071217,0.9800507276,0.21850659279999998,0.016297602129999998,0.3209152561,207057,Kepulauan Riau,0.79895906291
6205,0.09441258524,0.480633912,0.03054866708,0.09529154605000001,3.811661842,0.04566668636,0.3391035002,0.00569139614,0.0521,0.033151629769999996,0.9922018078000001,0.9609499615999999,0.07833638566000001,0.216665682,0.4019022863,129287,Kalimantan Tengah,0.7997788504925001
7471,0.09223245546999999,0.49510688729999996,0.020320009570000002,0.1944456768,4.079943215,0.00235127102,0.10767082909999999,0.03576707667,0.0501,0.0373515804,0.9905283705,0.9555920322999999,0.24348964110000001,0.05028614525,0.1928707688,370728,Sulawesi Tenggara,0.801320538131
1173,0.1005488526,0.5041836842,0.02582766732,0.1616537718,4.132059961,0.00128143133,0.1370281846,0.016842310359999998,0.1124,0.055107404469999996,0.9834381044,0.9177224371,0.1329545455,0.02516924565,0.3245647969,171574,Aceh,0.8021163347535
6372,0.08413935124,0.48682941069999996,0.02974226344,0.1210630823,3.76792424,0.0,0.1890527213,0.0300227199,0.046799999999999994,0.03570132342,0.9848632962,0.9916908508,0.1805101573,0.02300290209,0.2591721399,248423,Kalimantan Selatan,0.8040813212719999
1277,0.08906273227,0.5120828378,0.028639252270000002,0.2093018773,4.14910759,0.00296827416,0.1508870702,0.014770023180000001,0.0825,0.044881994169999995,1.0,1.0,0.3117651594,0.1543309818,0.2962106318,216013,Sumatera Utara,0.8045331118725001
6311,0.09453457237,0.4965112616,0.03287919357,0.163316446,3.458626137,0.02228032903,0.43209395120000005,0.01513488548,0.056799999999999996,0.0716236432,1.0,0.9781282345,0.04077463638,0.08882170288999999,0.5105681756,127503,Kalimantan Selatan,0.805059930154
3375,0.08347027052,0.500074693,0.03861462722,0.1993070964,3.908715793,0.0,0.3020157923,0.00913421126,0.0747,0.04782515783,0.9931617943000001,0.8764062439,0.04554478571,0.07510348139,0.40930618809999997,301870,Jawa Tengah,0.8069750951005
7174,0.08651257097000001,0.4928548256,0.0399594485,0.147436979,4.160901697,0.0,0.3071773656,0.02427193557,0.059000000000000004,0.02095300667,0.9860290892000001,0.9899098977,0.07336415483,0.19960854449999998,0.3766071609,123872,Sulawesi Utara,0.8084018763395001
7171,0.0795019984,0.4972643044,0.04172723306,0.18118524440000003,3.725340727,0.0,0.17721154890000002,0.00167540328,0.0546,0.02221692745,0.9358615534000001,0.7747027328,0.21597072529999997,0.02626729713,0.2785967596,430133,Sulawesi Utara,0.8094250804675001
3172,0.09376278441000001,0.4955776553,0.03212049811,0.162321413,3.697009164,0.0,0.1155004638,0.009101468849999999,0.0331,0.02309776117,0.9929756215000001,0.9814484690999999,0.3635989919,0.02425811806,0.20824688930000002,2892783,DKI Jakarta,0.8109296441145
3372,0.06820447379,0.5138336701,0.0641530877,0.20409120260000002,3.504203337,0.0,0.1884344055,0.00295864497,0.1065,0.03610513302,0.9685140508000001,0.893017092,0.1826361752,0.1099459717,0.3892215162,516102,Jawa Tengah,0.812213372462
1501,0.0699392935,0.5004523395,0.06027952044,0.1776181813,3.21143664,0.0289174292,0.30545927840000003,0.00402684564,0.0745,0.057730768530000004,0.9937956502,0.8505932824999999,0.009259007849999999,0.2143691113,0.4765130739,236782,Jambi,0.8126906219004999
6404,0.09840436358,0.45825701139999997,0.01770377219,0.06594682716,3.840436817,0.01850218297,0.2718326888,0.04417985916,0.0929,0.047105223269999996,0.9778353450999999,0.9910671416,0.1725158279,0.06301014996,0.46319104029999997,347468,Kalimantan Timur,0.8132270846555
3575,0.08396729903000001,0.504239672,0.04574689689999999,0.1502666693,3.911870254,0.0,0.2911869636,0.006529808430000001,0.0753,0.059833126769999995,0.996252751,0.9403215893,0.09209508892000001,0.16715903010000002,0.44370204409999997,197696,Jawa Timur,0.8134973952645
5108,0.07798495457,0.5018492699,0.07492530911,0.1188250928,3.584081973,0.00409647023,0.3755451575,0.006830381789999999,0.0574,0.1044600276,0.9960572847,0.8953752718,0.0547806796,0.1043282008,0.5266874602,653604,Bali,0.815297420229
5171,0.08413917997,0.48954194209999996,0.02690941698,0.1253994068,3.259789944,0.0,0.16673463170000002,0.02272962297,0.0227,0.03019264549,0.9414895903,0.9896906477999999,0.5641773295,0.00875471049,0.27237752719999997,914279,Bali,0.8181264138615
3273,0.08150045611,0.4952852846,0.044479814879999996,0.18341672450000002,3.415166105,0.0,0.2329727646,0.0013040320699999998,0.0417,0.01740752986,0.9662330875,0.9637977105000001,0.33437863,0.034474266409999996,0.3434469888,2497938,Jawa Barat,0.818622353591
5371,0.0836448131,0.48826373500000003,0.01617744228,0.1900629811,4.100159952,0.00627811657,0.1693903691,0.03248253827,0.0981,0.02896499243,0.9712386284,0.9708687394000001,0.3075377387,0.03173048086,0.43715885229999996,412708,Nusa Tenggara Timur,0.8269928429165001
7172,0.09195016588999999,0.491223261,0.03757881105,0.1583037608,4.194643247,0.0,0.22813244489999998,0.01864074917,0.0662,0.02428601914,0.9646319461999999,0.9160008723,0.1065799647,0.04882932535,0.4264586348,212409,Sulawesi Utara,0.827568957354
6501,0.1074915034,0.4627955745,0.03196181937,0.08959941960000001,4.299839353,0.053376172459999996,0.26759652549999996,0.03934805943,0.0806,0.08609817028,0.9856454371,0.9137171581,0.08851116753999999,0.07436389076,0.5844949992,83788,Kalimantan Utara,0.828989560981
6571,0.1103261303,0.47664061879999997,0.024950163459999997,0.1183404369,4.175879062,0.0025306339900000004,0.2006253084,0.03496178267,0.0632,0.04868069622,0.9759922749000001,0.8735182471999999,0.257941529,0.024340703249999998,0.4368173948,189223,Kalimantan Utara,0.8305014514689999
6405,0.10706627369999999,0.4618536194,0.02728782473,0.07399720765,4.135353383,0.02150862232,0.2529997613,0.02635662912,0.0541,0.04638888179,0.9894720954,0.9658314781,0.2442360666,0.06109203426,0.48315157919999996,220601,Kalimantan Timur,0.8311902949125
1571,0.0905890879,0.49747538609999997,0.02881878618,0.1363387556,4.134787857,0.00056842903,0.200017024,0.01253133272,0.08839999999999999,0.02628848279,0.9909261884,0.9153110921,0.19004477260000002,0.02055467445,0.4653117938,591134,Jambi,0.8324828469355
5103,0.07779725469,0.4891325066,0.05465461806000001,0.09131789554999999,3.842880386,0.0,0.1796649222,0.019364833459999998,0.0206,0.042031043,0.9347986624000001,0.9975624546,0.33004124619999997,0.01403689939,0.378239804,643474,Bali,0.8362135660200001
8171,0.08821980377,0.5001225874,0.03386590753,0.20487647939999998,4.294480083,0.00682434145,0.129339183,0.04035874439,0.0446,0.02325957758,0.9684032990999999,0.8365180259999999,0.1680835299,0.07438532182,0.37101994660000004,444797,Maluku,0.836569306943
7372,0.1016809213,0.5087221611,0.046532305870000006,0.2207995492,4.436277119,0.00328710516,0.2131406806,0.01153038456,0.057,0.05930918546,0.9855680431,0.9597094825000001,0.12365776540000001,0.08249068654,0.4824218139,142097,Sulawesi Selatan,0.8378594618390001
7571,0.08178670887999999,0.5085644528000001,0.03847327662,0.2024339512,3.826156765,0.0,0.2760779834,0.02041608446,0.057,0.03845694432,0.9554991972000001,0.8918041162,0.1264413954,0.11824916070000001,0.5182637571,210782,Gorontalo,0.8393725122619999
6403,0.09975590999,0.4750152138,0.031139198179999997,0.09958872697,3.977989178,0.0040648459999999996,0.2898301622,0.02146856261,0.0757,0.043236417119999995,0.9865019446,0.9739190117,0.09528977989,0.04544753209999999,0.5730315558,752091,Kalimantan Timur,0.8411233550620001
7472,0.109293133,0.5051312347,0.03738161663,0.19948792780000002,4.45054098,0.00090851527,0.20432793570000002,0.0258332739,0.0839,0.07726979144,0.9982105002,1.0,0.1251548606,0.11059108549999999,0.5439253366,162780,Sulawesi Tenggara,0.841193705195
1375,0.1000253409,0.5154342007,0.04254897924,0.23610397030000002,3.606912311,0.0,0.1247128383,0.015274404049999999,0.0535,0.027875790829999997,0.9528420450999999,0.9675235647,0.5172807769,0.013081976580000002,0.40182804910000003,126804,Sumatera Barat,0.8414273154505
3271,0.08829191061,0.4925401962,0.03982523992,0.17257057039999998,3.67582005,0.0,0.2496396721,0.015365791339999999,0.0711,0.027524309370000003,0.9561968801999999,0.9790012629,0.1444277571,0.03877871454,0.5284329454000001,1081009,Jawa Barat,0.8427819918595001
1272,0.112984981,0.49618812660000006,0.03064148467,0.17397061440000003,4.345471213,0.00389600469,0.2554467222,0.012743788680000001,0.1446,0.04927660699,0.9923862391999999,1.0,0.2348043085,0.06284535662,0.6654274146,171187,Sumatera Utara,0.8432177826035
5271,0.09046838669,0.5053346661,0.038803421739999996,0.22146163430000002,3.651313059,0.00219299963,0.2426461865,0.0197658292,0.0955,0.09592707891,0.9825891494,0.9425825704,0.1471189467,0.08360811097,0.6334871044,468509,Nusa Tenggara Barat,0.8468228311425
3374,0.07140804622000001,0.5095577679000001,0.04723155786,0.1587952784,3.583500178,0.0010809084500000002,0.1974684507,0.01549823945,0.0462,0.03515303938,0.9820872178000001,0.8685508866,0.1396930875,0.02675043707,0.4879851293,1757686,Jawa Tengah,0.848627620658
3173,0.07925712336,0.5006323187,0.04874285925,0.217200944,3.420943673,0.0,0.1703700439,0.0058028236399999995,0.0378,0.021686852189999998,0.9880136032,0.9345784319,0.35075356339999997,0.1087732991,0.45341287100000005,921344,DKI Jakarta,0.8505340397865
1371,0.09192383241,0.5008262853000001,0.030145614520000003,0.1944159927,4.07946438,0.00324939074,0.12703227,0.01494836775,0.047400000000000005,0.03386344026,0.8335040441,0.6625754954,0.25885635570000004,0.06721294105,0.4490869918,927011,Sumatera Barat,0.850813163673
9471,0.0874540966,0.4638141023,0.019776928279999998,0.1365913821,3.757316478,0.00119478918,0.2782318052,0.02275087766,0.11460000000000001,0.04524045937000001,0.9685115239,0.9083224132,0.310966366,0.02547598859,0.670764922,293690,Papua Tengah,0.8510131868785
1172,0.12113067109999999,0.49249763710000005,0.039431710780000004,0.14969173859999998,4.17459926,0.0,0.1389655293,0.0100268409,0.1766,0.03995967064,0.9083847102,0.5443896424,0.09038224414,0.09667077682,0.6547472256,33978,Aceh,0.8511306651289999
3573,0.07012838755,0.5068983316,0.05383465394,0.2304345837,3.279806614,0.0,0.22298499970000002,0.006121810629999999,0.0417,0.03235973261,0.96926878,0.9968048682,0.2407100971,0.021797814500000002,0.5108283703000001,861414,Jawa Timur,0.8513539642135001
5104,0.07152402695,0.4950740973,0.07190584904,0.04076355888,4.483385194,0.0,0.2589458824,0.008561314209999999,0.0446,0.07828035109,0.964639485,0.9902370742,0.06235790262,0.02900346829,0.5867563013,503900,Bali,0.8533873252365001
3174,0.08960712581,0.494365204,0.03435521179,0.14761460769999998,3.777483803,0.0,0.1948687485,0.013268246939999999,0.0345,0.02349618161,0.9802593906,0.8576544516,0.3394203585,0.03134902908,0.48250342529999996,2528065,DKI Jakarta,0.8533959455435
5102,0.060524039079999994,0.5030507258,0.09618358398,0.09597743568,3.869561015,0.0,0.30635924330000003,0.00512306493,0.0492,0.06557852528,0.9944819345,0.9875052719999999,0.08600449881,0.04724623928,0.6216171095,441034,Bali,0.853772756613
1373,0.10012579029999999,0.5038962312,0.05747145214,0.16857330699999998,4.02452334,0.010782380009999998,0.232090664,0.00924482067,0.020099999999999996,0.0319512018,0.9734385272999999,0.9589086128,0.08954635108,0.10440499669999999,0.5241288626,61398,Sumatera Barat,0.8570330166480001
6171,0.09104021721000001,0.5019098451,0.04093119755,0.1681342781,4.163914756,0.0,0.2043704038,0.01610492285,0.053099999999999994,0.05456252235,0.9933607524,0.9524520554,0.14838318320000002,0.011598685479999999,0.5883133245,627021,Kalimantan Barat,0.8628927259774999
5105,0.07163860685000001,0.5055113133,0.09650583301999999,0.1179162341,3.75359617,0.00165243735,0.2842356406,0.00413553082,0.0629,0.1485457906,0.9775438002,0.9737516682999999,0.03552740292,0.08007965595,0.7397199331000001,177384,Bali,0.8638262844700001
3274,0.084793638,0.4984517252,0.04680652323,0.2284361063,3.602406168,0.0,0.2249433479,0.00858269041,0.0966,0.04777017746,0.9807091741,0.9842354541,0.1577146018,0.022540534929999998,0.7055095244,313325,Jawa Barat,0.8712148760759999
3577,0.06973017208,0.5162931054,0.07691914255,0.23504454819999998,3.245909502,0.0,0.20414372549999998,0.00413805444,0.049400000000000006,0.03377032756,0.9667595138,0.9489033591,0.1694674513,0.018520226520000002,0.6169965505,176099,Jawa Timur,0.8728922021409999
1171,0.1050657821,0.48585578580000005,0.02195185129,0.18997609910000002,3.746751648,0.0009705222,0.12576667949999998,0.01874785518,0.07440000000000001,0.030745503950000003,0.8835518215,0.4841312378,0.32854349239999997,0.01454334758,0.6026942855,259913,Aceh,0.8745479251425
7371,0.092453696,0.5050816987000001,0.03378455323,0.19991608500000002,4.264869774,0.00114664728,0.2163184683,0.014440157609999999,0.045899999999999996,0.03878471539,0.9739058715,0.9889042478000001,0.2377755618,0.02551936799,0.6455940294,1489011,Sulawesi Selatan,0.8768539988705
3373,0.07566175494,0.5107553432,0.06767025089999999,0.2204819067,3.281094831,0.0,0.1929515047,0.01441078752,0.0507,0.0434178175,0.9695802917,0.9984842413,0.2189138805,0.01426903845,0.6529609560999999,188928,Jawa Tengah,0.87992679289
1275,0.08812883884,0.5055990912,0.03539581535,0.1937807439,4.164858938,0.0,0.1264192909,0.00777905722,0.0911,0.02429978833,0.984177033,0.9566609287,0.3005973769,0.00275012488,0.6573188418,2247425,Sumatera Utara,0.8815259064755001
3371,0.06808314316,0.5081025861,0.07661825162000001,0.2324417601,3.490969226,0.00109289617,0.20962294450000002,0.00362728249,0.0875,0.04430810577,0.9610296232000001,0.994794363,0.1429680759,0.05165372448,0.7366407823,121474,Jawa Tengah,0.8827699196855001
1374,0.10100101439999999,0.5009474227999999,0.04363886922,0.18136339880000002,3.901067722,0.00283730307,0.1296185473,0.01518456415,0.0617,0.03517138599,0.8143806466,0.6919286194000001,0.31255133279999997,0.02463973718,0.6707981782,52422,Sumatera Barat,0.8903636850325
1271,0.1085661722,0.49816028520000005,0.027216281480000003,0.1721861137,4.486227174,0.00644795213,0.20245291640000002,0.0026610525499999997,0.1369,0.03558714271,0.9749819457,0.8065098525000001,0.32497678739999997,0.02919632725,0.8430310532999999,87090,Sumatera Utara,0.8905406113675001
1671,0.08673326838999999,0.4985245176,0.03783218443,0.1309500771,4.230696409,0.0,0.2466928214,0.01465403545,0.114,0.02082559201,0.9955673527000001,0.9402390230000001,0.19349355370000001,0.020183582210000002,0.8251967886,1623099,Sumatera Selatan,0.8907115957085
3376,0.08154002566000002,0.5048776355,0.05451736019,0.1841147239,3.431003696,0.0,0.3400140827,0.0036114969000000004,0.08109999999999999,0.05840855681,0.9718311809,0.899948784,0.05813712055,0.046412801239999996,0.9039214872,248094,Jawa Tengah,0.8966909015135001
